raceID,raceCountry,raceDistance,raceName
7549,USA,100mi,saint sebastian 100 - 100 mile ultra-maratho
2302,PHI,100mi,quezon day hundred miles endurance rac
5158,KOR,100km,historical tour-park chunghe
4669,USA,50km,yo mommas old school 50 k
68,USA,50mi,southern tour 50 mile ultra rac
955,MEX,50km,ultra trail de los pescado
5668,USA,50mi,kirkwood to strawberry ultra 50 mile trail challeng
3062,USA,50km,jacks 50k trail rac
1071,USA,50km,regal beagle ultrarac
3940,USA,100km,bull mountain 100 km epic ru
5580,CRO,100km,dalmacija ultratrail - mountain dut 100k
7684,ITA,100km,ultra franciacorta - 12 ore di franciacorta - 100km spli
7800,USA,100mi,greenbrier 100 mile endurance ru
4551,DEN,50mi,the hammer trail bornholm 50 m
4787,USA,50km,elephant rock 50km trail ru
1054,USA,50km,dark and dirty trail mile
3388,USA,50mi,jupiter ridge sand spur 50 mil
1566,AUS,50km,leaning tuart ultr
1304,GBR,50km,blade runner ultra winter editio
885,IRL,100km,donadea ultra festival 100k
7773,USA,100mi,six days in the dome - the redux 24h day 2 - 100mi spli
1144,THA,50km,tu50 thailand ultramaratho
3646,DEN,50km,firklover 50 k
1686,PHI,50km,mapawa ultra trail 50 k
566,USA,50km,coyote 50 km trail ru
748,USA,50mi,the border to badlands 50 mil
2001,USA,50km,wells mills at the rat race 50
6491,FRA,50km,50 km de bretagne
6571,HUN,50mi,balatonf+-red ultramarathon 24h - 50mi spli
518,CAN,50km,upriver running fall race
5666,CHN,50km,eco trail lijiang river xingpin
174,USA,50km,pumpkin but
1283,USA,50km,the escarpment 50
7891,HUN,50km,pfb-omszkiultra 50km - open rac
4378,GBR,50km,writtle wround 50k
2153,GER,100km,lebacher 12-stunden lions lauf - 100km spli
200,USA,50mi,looking glass 50mi trail rac
2318,USA,50km,bishop high sierra ultramarathons 50 k
1967,IND,50km,vagamon 50 km ultrai
1224,AUS,50km,track ultra wa 12h - 50 km spli
48,PHI,100km,leyte landing 100k ultramaratho
3068,USA,50km,traverse city trail running festival 50 km rac
6103,FRA,50km,trails cathares - la course des seigneur
607,KOR,50km,daejeon yusung hot spring 50 km ultramaratho
6416,USA,50km,ted corbitt 50 k
7193,THA,50km,khao sok trai
6186,USA,50mi,bogus 50 mile rac
5456,ITA,50km,50t- anniversario avis perugi
746,CHI,50km,trail adventure torres del paine 50k
3543,CHN,50km,beijing lingshan trail rac
884,CHN,50km,mt. huaguo 50 trai
4996,USA,100mi,the underground circus 100 mil
2674,HUN,100km,balatonf+-red ultramarathon 24h - 100km spli
6868,KOR,50km,transjeju int. trail run 5
2182,NOR,50km,romerike 50 km champagneultr
8102,AUS,50km,you yangs 50 k
2548,USA,50km,hawkeye fallout rac
2200,BRA,50km,supermaratona cidade do rio grande 50k
8144,ESP,100km,els bastions 100 kms ultr
867,AUS,100km,wilsons promontory 100 km trail rac
5551,USA,50km,cape cod move
964,USA,100mi,six days in the dome - the redux 48h - 100mi spli
7720,CHN,50km,yuxi luohe trail ru
396,URU,100km,el origen - campeonato nacional del 100 k
6568,CHN,100km,wild wolf 100 xiame
4552,CRO,50km,polojska ultra 50k
6975,SLO,50km,k24 ultra trail - 50 k
3518,USA,50km,kirkwood to strawberry ultra 50 km trail challeng
7340,IRL,50km,spartan���s way 50
7376,AUS,100km,herbertonne 100k
683,MEX,50km,armadillo ultra trai
6896,AUS,50mi,great southern endurance run (gser50
7750,ITA,100mi,24 ore iuta - reggio emilia - 100mi spli
7359,USA,100km,harbison 100 km trail rac
4778,MEX,100km,ultra trail mexico series (utms) - mascota 10
8154,CHN,50km,ultra trail 50k mt gongg
4234,NED,50km,groote heide ultra trai
7207,USA,100mi,tarc 100 mil
8330,CAN,50km,sticks'n'stones trail rac
3747,GBR,100mi,st edmunds 10
2900,USA,50mi,get lucky 50 mile trail rac
3142,HUN,50km,pfb-omszkiultra 50km ultrafut+� bajnoks+�g
2257,USA,50km,the forgotten 50 km rac
7049,USA,50km,coyote wall 50km trail rac
1245,CHN,100km,aa 100 km - yux
6077,MAS,100mi,putrajaya 100 - 100 miles ru
8068,GBR,50km,tweed valley ultra 50k
6078,AUS,50km,semaphore coastal marathont�50k
5070,FRA,50km,trail de vesou
2238,GBR,50mi,pen llyn ultra 50m
6646,CHN,50km,hst beijing 100 autumn - 50 km ru
2285,USA,100km,blackbeard���s revenge 100 km rac
2861,MAS,50km,the great malaya trail 50 k
304,GBR,50km,yorkshire pen-y-ghent ultra 50k
1632,PHI,50km,danawan 50 ultramaratho
1841,CHN,100km,garmint?xtrail qilian 100
5724,NZL,50km,self-transcendence 6 hour track race. auckland - 50km spli
476,BEL,50km,trail la bouillonnante 50 k
5548,MAS,50km,cs100 penang series - ultra trail marathon combo challeng
2177,EST,100km,sillam+�e ultra - 100 k
465,USA,50mi,falcon 50 ultramaratho
6977,CAN,100mi,midnight moose ultra 100 mil
4349,SWE,100mi,kullamannen ultra 100 mile
5845,CHN,50km,tang poetry road ultra trail - tianmu sha
4388,CHN,50km,badanjilin trail challeng
3328,USA,100km,rock/creek stillhouse 100 km rac
1352,ESP,50km,50 km open race los alcazare
4536,USA,50mi,coyote 50 mile trail ru
7655,GER,50km,sri chinmoy 6-stunden-lauf n+-rnberg - 50 km spli
5628,USA,100mi,high five 10
3974,USA,100km,siskiyou out back 100 km trail ru
670,MEX,50km,iaaf race walk challenge - ciudad juare
1319,CHN,50km,jn100 ninghai sangzou trai
8041,CHN,50km,heyuan trail run rac
4402,NZL,100mi,krayzie kapers trail races 100 mile
3325,GBR,50km,chiltern ridge ultra trai
1734,FRA,100km,ultra trail de la brie des mori
171,JPN,50km,osj mahirusanchi trail 50
1330,ITA,100km,ultratrack supramonte seasid
1901,NOR,100km,oslo trail challenge 100k
6619,CHN,100km,tianshan giant (tsg) 100 km ultra maratho
5928,USA,100km,tahoe 100k endurance ru
813,LTU,100km,vilnius 100km running - 100 k
6637,CHN,100km,fuxian lake highland ultramarathon 100
148,USA,50km,grandmaster ultras 50 km ru
4820,USA,50km,hell hole hundred 50 km night ru
676,USA,50km,one hot momma 50km trail rac
3180,CHN,100km,xiaoxiang 100 trail - tianme
6691,USA,50km,paleozoic trail runs - ordovician fall 50
2851,KOR,50km,seoul heat ultra marathon - 50 k
2045,USA,50mi,darkside distance festival - running dead 50-mile ru
6241,USA,50km,driftless 50k trail rac
3358,IRL,50mi,wild atlantic ultr
1586,MEX,50km,ultra trail perot
106,GER,100km,100 km lauf kande
1020,ITA,50km,pantelleria trai
6804,USA,100mi,burning river 100 mile endurance ru
6675,IND,50km,mahabaleshwar enduratho
5289,CHN,50km,china mba 50 k
5032,CZE,50km,krkonosska padesatka 201
7976,CAN,100km,midnight moose ultra 100 k
2796,EST,50km,neiesp-�jamais skr-�jiens 50 km. valk
8087,CHN,100km,gz100 guangzhou - 100 km ru
2663,USA,50mi,the underground circus 50 mil
7311,USA,100mi,knock on wood ultra - 100 mile ru
3215,PHI,50km,torrent fkt muspo 5
2884,USA,100mi,saddle2surf 100 mile rac
5168,MEX,50km,ultra trail montemorelos 50
1022,USA,100mi,resurrection pass 100 mile ultra trail race
1018,USA,50km,castle rock trail festiva
5578,CHN,100km,yuanda lanzhou 100 k
6394,FIN,50km,kaarina track ultra 6h - 50km spli
8179,FRA,50km,championnats de france 50 km marche - femme
3548,USA,50mi,whiterock 50 mile ultra rac
1674,JPN,100km,fuji 4 lakes 100 km autumn challeng
8200,HUN,100km,optivita 24h -open race - 100km spli
7273,ITA,100km,ultramaratona del tricolore - 12 ore - 100km spli
6732,PHI,50km,mount pack ultramaratho
24,GBR,50km,kielder 50km ultra trai
2858,ITA,100mi,king of island - elba softultratrai
967,IND,100km,bengaluru 100 km stadium ru
222,NOR,100km,hardangerj+?kulen ultr
3077,HUN,50km,balatonf+-red ultramarathon 12h - 50km spli
2952,USA,100mi,ultra trail lake tahoe 100 mile rac
1165,SWE,50km,uka pain ultr
7576,RSA,100mi,ultimate circuits south africa 100 mile challeng
1211,ARG,100km,aconcagua 100km ultra trai
1643,USA,50km,out of the darkness & into the bighorns - ten sleep tripl
6071,USA,50km,marine corps 50km marathon rac
2228,CHN,100km,conghua 100k
163,USA,50km,hullabaloo 50k ultramaratho
3288,USA,50km,the ghost town 50 k invitationa
6964,USA,50km,wilson creek frozen 50
6296,MAS,50km,mkh kajang 12 hour international walk - 50 km spli
3775,USA,50mi,mount shasta gateway 50 mile trail rac
5669,USA,50km,kickers for kids 50km fun ru
1343,ESP,50km,campionato di spagna della 50k
6124,USA,50km,galveston 50k beach ru
1103,FRA,50km,trail de gr+�sign
4779,SUI,50km,swissalps 100 - 50k
7634,USA,50km,yuba gold 50km rac
768,PHI,50km,the punisher 50 - 50 km ru
2146,GBR,50mi,ladybower 50 mile
1684,TPE,50km,run around penghu 50 km ru
1155,GBR,100mi,t100 challeng
710,IRL,50km,ros run sliabh ba
1284,FRA,100km,ultra tour de la route des grands vin
4634,JPN,100km,yamadera zao 100 km ultra maratho
924,CHN,50km,ultra trail jinan - 50 k
3113,POL,50mi,stumilak - 50 mil mountain ultra rac
2186,TPE,50km,800 heroes - chungliao mountain 50k
3800,RUS,50km,lahti-trail 50k
5708,DEN,100km,ultral+?bet ringk+?bing fjord rundt 100k
7406,USA,50mi,q50 races trails extravaganza - ultra 50 mile
5704,IND,100mi,western ghats ultra 100 mile
4108,USA,100km,brazos bend 50 - 100 k
5297,USA,50km,harriman 50k trail ru
1509,GER,100mi,chiemgauer100 - 100 meilen bergultralau
1354,SLO,50km,slovenian 12 hour run - 6 h - 50km spli
7919,THA,100mi,panoramic ultra trail - 100 mile
7477,USA,50km,southern fried 50 km rac
1331,CRC,50km,ecogreen trail run series 50 km
7324,RUS,100km,elton volgabus ultra-trail ��� botkul ultr
3430,CAN,100km,rivers edge ultra - the magill
4595,CHN,50km,maxi-race yangshuo china 50 k
7643,IND,50km,matheran endurathon - monsoon edition 50k
963,CHN,50km,wuxi trail race - autum
5495,USA,50km,j&j race and trail running reunion 50 k
3182,USA,50mi,burning river 50 mile endurance ru
8017,USA,50km,saint sebastian 100 - 50 km ultra-maratho
2602,CAN,100km,mighty quail trail 100
6534,USA,100km,taturs lake mcmurtry 100 km trail rac
3662,PHI,50mi,liberation of panay ultra marathon 50 mile
6299,TPE,50km,north dawu mountain ultra maratho
4738,AUS,50km,the guzzler ultra 50k
3824,ESP,50km,eurafrica trail 2016 algeciras 50 km inter80
6887,USA,50mi,j&j race and trail running reunion 50 mile
6120,USA,100km,silverton double dirty 30 - 100
1659,TPE,50km,flex power national 12h track taipei - 50km spli
6389,USA,50mi,maysville to macon 50 mile ru
794,AUT,50km,emser ultr
5044,IND,50km,mount abu int. trail maratho
1351,CAN,50km,liminality endurance 50 km rac
7236,ITA,50km,trail del monte soglio - gir lung modificat
6555,HUN,100mi,balatonf+-red ultramarathon 48h - 100mi spli
218,CHN,100km,foshan ultra marathon 100k
4560,FRA,50km,trail du viaduc des fauvette
7669,INA,50km,mantra summits challenge 50 k
7349,GER,50km,ralfs geburtstagslau
1624,USA,50km,hauppauge race walk - usatf national championship ope
2452,USA,50km,savannah rails to trails 50
7942,JPN,50km,okinawa 50km ultramaratho
4057,USA,100mi,cottonmouth 100 mile
7091,USA,50km,willis river 50k trail ru
7276,VIE,50km,vungtau moonrise ultramarathon 50 k
5802,DEN,50km,viborg 50k
7854,SLO,100km,k24 ultra trail - 100 k
4858,USA,50km,north country trail run 50 k
8148,HUN,50km,balatonf+-red ultramarathon 50km
5743,RUS,50km,50 km ultramarathon pokcha-nyro
6970,CAN,50km,sri chinmoy 6 hour race gatineau - 50km spli
3381,CAN,50mi,that dam hill 50 mile ru
5166,CHN,50km,fushou mountain trail rac
5167,GER,100km,bottroper ultralauf festival 100km (buf
5494,BRA,50km,desafio serra dos mascate
7842,CAN,50km,elk valley ultra 50k
2456,MLT,50km,xterra gozo trail ru
4925,GBR,100km,st illtyds ultra 100k
4462,USA,50km,dead truck rac
7475,TPE,100km,shudder sheipa ultramarathon - 100k
992,USA,50km,brunot+s 50km ru
7433,GER,100mi,bottroper ultralauf festival 24h - 100mi spli
2229,CHN,100km,yingjiang 100 ultra trai
5288,GER,100km,watt-moor-ultra-10
3157,PHI,100km,people's city eco-adventure 100 km ru
7214,ITA,50km,antico trail del contrabbandier
7552,IRL,50km,donadea ultra festival 50km saturda
6291,USA,100mi,the shippey 100mi endurance run
6335,BOL,50km,ultramaraton bolivia millares 50
1611,CHN,100km,wuyishan trail race 100 k
6486,CHN,50mi,hangzhou ultramarathon 24h race - 50mi spli
2951,SWE,50km,tj+?rnarparen 50km night ru
4365,PHI,50km,survivor 5
5505,BEL,50km,6 uur van aalter - 50km spli
7402,TPE,100km,kaohsiung 24h ultramarathon - 100km spli
877,ESP,100km,cursa 100kms de calde
1687,PHI,50km,takbo kababaihan (lsb50k
3573,USA,50km,frozen: h3 - 50k day/night ru
5035,ESP,50km,els bastions 50 kms maratho
4640,PER,100km,andes race - the chaski challenge 100 k
5459,POR,50km,ericeira trail ru
8088,AUS,50km,track ultra wa 24h - 50 km spli
308,USA,50km,sasquatch shuffle tx 50km rac
1959,GER,50km,bremer bergmarathon mit h+?henmetersammmlun
2876,ARG,50km,6 hs int. de puerto madryn - 50km spli
1049,ITA,50mi,ultramaratona del tricolore - 50 m
7642,USA,50km,kodiak national trails day ru
842,USA,100km,temptation 200 - 100km ultra rac
7946,USA,100km,silverton double dirty 3
5502,GBR,100mi,t100 endurance rac
7721,HKG,50km,mountain range 50 - tai po i
3284,USA,50km,trails4tails fes
2664,MAS,100km,fraser ultra 100 k
1437,RSA,50km,real gijimas ultra 50k
6277,CHN,50km,baturu trail mt. guanmen 50km nigh
942,GBR,100km,dragon 100km coastal rac
6857,TPE,100km,know13 volunteer's ultra marathon 100 k
3471,USA,100km,houston hundred 100 km ultr
1849,CHN,50km,ultra-trail arxan of sanfo 50 k
2190,USA,100km,dig your grave 100 km ru
2931,USA,50mi,eagle up ultra 50 mil
6064,POL,50km,bieg przemytnik
5422,PHI,50km,sandugo pacific coast ultra 50 k
6174,USA,50km,you don't know jack 50k distance reviva
7722,CHN,100km,china 100 mountain cross - 100 km jigong mountai
8270,USA,50km,darkside distance festival - running dead 50-km ru
1050,ITA,50mi,lupatotissima 12 ore - 50mi spli
8342,ITA,50km,recordando - 50 km di torin
2027,TPE,50km,water and green ultra ru
4597,RSA,50mi,mac mac ultra 50 mil
5413,IRL,50km,donadea ultra festival 50km sunda
3226,USA,50mi,pine creek challenge 50 mile
918,RSA,50km,asa 50 km race walking championship
4185,TPE,100km,fencihu 100 km ultra ru
8388,GER,50km,taunus-ultratrail 50k
4187,USA,50km,folsom south side trail run 50 k
7796,SWE,50km,trail genom sk+�ne tgs 5
7749,TUR,100km,elbistan - afsin - ekin+?z+- (eae) ultramaratho
3944,USA,50km,flagline trail fest 50
7606,BRA,50km,ultra maratona da serra do mar - 50 kms survivo
7852,PHI,50km,laguna to batangas 50k ultra maratho
3148,SUI,100mi,sri chinmoy 24h lauf basel - 100mi spli
640,CHN,50km,shaolin 50 km ru
5433,USA,50mi,six days in the dome - the redux 24h day 2 - 50mi spli
4318,TPE,100km,national university of kaohsiung 100k
5323,RSA,100mi,mac mac ultra 100 mil
487,TPE,100km,tour de baguoshan - 2 o'clock star
2686,ROU,50km,iau 50km wc braso
4940,RUS,50km,pushchinskiy marathon 50 k
4145,USA,50km,tantalus triple trek 50
5927,JPN,100km,nanto 100 km ultramaratho
773,KOR,100km,geumcheongu ultramarathon 100 k
1850,TPE,50km,trail of taichung great wall ultramaratho
7551,CHN,50km,dalian 100 ultra endurance - autumn rac
5014,USA,100km,divide 100k rac
1750,USA,50km,tiger peak challeng
3296,AUS,50km,federation ultra trail 50k
602,ESP,100km,ultra sierra nevada - ultra 100 k
3431,USA,50mi,dead horse 50 mile rac
8003,BEL,50km,endurance day hamme 50 k
3463,CHN,50km,ninghai ultra trail - 50k
6363,USA,50km,dash4days 50 km ru
1051,GER,50km,wedem+�rker winter moor-ultra (wwmu-50k
8022,USA,50km,shore2shore trail rac
1225,USA,100km,homer epic 100k rac
8322,HUN,100km,balatonf+-red ultramarathon 48h - 100km spli
7644,HUN,50mi,balatonf+-red ultramarathon 48h - 50mi spli
390,USA,50km,no name 5030 - 50 km ru
164,CYP,50km,cyprus 50 km ultr
5657,USA,50km,harriman peak 50k (venti
438,ITA,100km,100 km per telethon. lavell
4960,CHN,50km,ultra-trail huangshan (qsd) - 50 k
5082,TPE,50km,800 heroes - leisurely running in alishan 50k
2037,AUS,100mi,hubert 100 - 100 mile
2516,AUS,50km,trails & ales ultra 50k
6232,ESP,50km,ribera run rac
479,GBR,100mi,qe2qe10
1166,RUS,100km,kannas ultra trail - ultra har
862,TPE,50km,fenjei ancient trail 5
771,FRA,50km,m+�ribel trail - open rac
1106,USA,100km,wy'east howl 100km rac
1526,GBR,50km,ultimate ultra challenge track 50k
8043,GBR,50km,ultimate ultra challenge trail 50k
880,BRA,50km,ultra desafio 50 km aiuruoc
5906,CHN,50km,ultra trail mt siguniang 50 k
8057,TPE,50km,roaming 139 ultramaratho
8070,GER,50km,welt down-syndrom tag 50k
7089,SWE,50km,ultra sm 100km in ljungskile - 50km open rac
2079,NOR,50km,olav engen ultral+?p 50k
4178,USA,50km,seven summits mtb vs trail runners 50 km challeng
8074,CZE,100km,self-transcendence race 24h kladno - 100km spli
6517,RUS,100km,100 km self-transcendence sri chinmoy volgogra
1833,USA,100km,six days in the dome - the redux 24h day 2 - 100km spli
5990,NZL,100mi,tarawera 100 mile endurance ru
2076,TPE,50km,flex power national 6h track taipei afternoon run - 50km spli
302,USA,100km,screaming monkey 100 km rac
7590,CHN,50km,the first yixing shanhai - 50k
3099,GER,50km,viersener ultralauf 50k
4313,USA,100km,shepherd's spring 100 km trail rac
5072,CHN,50km,hong long mountain ultra trai
4392,NOR,50km,norefjell sky ultr
2750,POL,100km,ultramarathon kaszubska poniewierk
142,USA,50km,guana river 50k trail ru
7412,CHN,100km,wild wolf 100 sanmin
5316,PHI,100mi,altra100 - 100 mile ru
6195,TPE,100mi,tour de tainan 100 miles ru
7683,THA,100km,ultra park run thailand 10
5885,IND,100km,tricity stadium run chandigarh - 100k
6890,HUN,100km,s+�rv+�ri 12 +�r+�s fut+�s 2019 - 100km spli
6070,USA,50km,hell hole hundred 50 km day ru
6849,CHN,100km,dianchi 100k ultra maratho
5540,USA,100km,sangre de cristo ultra 100 km rac
1683,CHN,50km,yiling ultra endurance rac
7723,MAS,100km,fraser ultra 103 k
7360,USA,50km,tito's trails & taco
3542,FRA,100km,100 km de bretagn
5325,USA,50mi,white river 50 mile endurance ru
6194,AUS,100km,you yangs 100 k
2571,USA,100mi,strawberry field forever 100 mile trail rac
3785,USA,100km,silverton ultra marathon - 100
1990,USA,50km,the cascade super 50 km ultra rac
1461,FRA,100mi,iau 24h wc. 24 heures d'albi - 100 mi spli
3874,GBR,50km,two tunnels ultr
4821,NED,50km,run winschoten 100km - 50km spli
2019,CHN,50km,chongqing international trail running - 50k
1345,SWE,100mi,#sm+�land100 - 100m
4931,USA,100mi,badger trail races 100 mil
4467,AUS,50km,phillip island running festival 50k
1542,USA,100km,six days in the dome - the redux 24h day 1 - 100km spli
7687,HUN,100km,balatonf+-red ultramarathon 12h - 100km spli
2094,GER,50km,lebacher 12-stunden lions lauf - 50km spli
4812,USA,50km,lake youngs nuts ru
1408,IND,100km,new delhi 100 km stadium ru
3738,USA,100km,tushars 100km mountain run
5917,NZL,100km,self-transcendence 12 hour track race. auckland - 100km spli
5564,USA,100km,dinosaur valley endurance run 100k
4930,CHN,100mi,jiangnan 100 ultra trail - 100m
3425,USA,50km,redwood (spring) 50 km trail ru
8159,NED,50km,indian summer ultra 50k
4966,HUN,50mi,balatonf+-red ultramarathon 100km - 50mi spli
4335,USA,50km,calero park run 50
1118,KOR,100km,seomjingang 100 k
7991,USA,100mi,chesterfield gorge 100 mile ultra rac
2036,THA,50km,khao chon kai trai
3678,TPE,50km,national university of kaohsiung 50k
2429,USA,50km,trail run at sly park - summe
2427,GBR,100km,peak district challeng
6403,CHN,50km,an oriental journey - dal
6243,POL,50km,ultrakotlina5
3174,GBR,50mi,john lucas memorial 50 mile ultra ru
7795,CHN,50km,fujian five tigers trai
1421,USA,50km,quivering quads 50k trail rac
6822,USA,50km,firefly dusk to dawn 50 km trail rac
8075,PHI,100mi,banahaw loop 100-mile endurance ru
5870,GBR,100km,centurion track 100 - 100km spli
8076,CHN,100km,tongcheng ultra marathon 100 k
5873,USA,50km,fishline 50k ru
253,USA,50mi,badger trail races 50 mil
1487,USA,50mi,six days in the dome - the redux 24h day 1 - 50mi spli
3369,USA,50mi,muleskinner endurance 50 mile rac
4129,USA,50km,riddle box winter ultr
6349,FRA,100km,trail du viaduc des fauvettes - 100k
258,ITA,50km,lupatotissima 12 ore - 50km spli
5536,GBR,50mi,peak trails 5
2939,TPE,50mi,flex power national 12h track taipei - 50mi spli
2056,PHI,100mi,siquijor 100-mile endurance ru
6856,GBR,100km,wayfarers 100
